timestamp,scenario_name,latitude,longitude,altitude,speed,latitude_2,longitude_2,altitude_2,speed_2,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Classification,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusTracksTrack_Alarm,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,drones,utm_x,utm_y,utm_x2,utm_y2,alvira_utm_x,alvira_utm_y,arcus_utm_x,arcus_utm_y,reference_classification,reference_drones
1601388485,Scenario_1_2_b,51.51984,5.860217,39.6,10.02,0.0,0.0,0.0,0.0,51.51980592,5.86032139,24.26448588,254.53938293,0.0,9.65371227,0,26.86574449,0.99990505,True,51.52918901,5.86857772,41.62725606,293.92037964,1.95257092,7.23600817,5,-2.26882935,0.98201519,False,25.24727,62.43191700000001,97.0,aircraft,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698430.7395913476,5711514.287253979,0.0,0.0,698438.1286096385,5711510.781357739,698969.8890179994,5712576.4472300215,3,1
1601385768,Scenario_1_3,51.518145,5.856422,15.8,8.21,0.0,0.0,0.0,0.0,51.51830072,5.85614265,40.63637787,228.61677551,0.0,7.31068945,1,18.64443556,0.99323905,True,51.52199724,5.87064925,28.90296275,179.86203003,0.51797128,2.33533287,2,-32.45308685,0.87426716,False,0.0,0.0,0.0,void,1.0,FHSS,DJI Mavic Pro short,303,active,2440000000.0,ISM 2.4 GHz,1601395765031032.0,1601396270221616.0,204.9,1.0,1,698174.8672612444,5711315.544258839,0.0,0.0,698154.8137709879,5711332.100796274,699144.937142912,5711782.487251275,2,1
1601457486,Scenario_2_2,51.523395,5.864443,39.7,8.56,51.52098,5.867157,34.9,8.45,51.52366766,5.86430314,51.65971638,227.62036133,0.0,8.38140869,1,24.9394765,0.96513277,True,51.52355387,5.871085400000001,32.42804233,329.35241699,-4.53926897,5.72727871,2,-32.76469421,0.84285337,False,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,2,698708.3858810682,5711921.013893637,698907.1499684494,5711659.885402027,698697.4981023214,5711950.948937006,699168.3933495721,5711956.74456121,3,1
1601385622,Scenario_1_3,51.523644,5.869546,15.9,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,Void,51.52366225,5.86946994,48.54510977,237.19747925,-4.01312637,6.66230249,0,-14.50546646,0.98163652,True,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,699061.2314434343,5711962.574578249,0.0,0.0,0.0,0.0,699055.8765131322,5711964.396649507,2,1
1601456640,Scenario_2_2,51.519172,5.857883,40.3,0.41,51.519743,5.860656,35.0,10.63,51.51982036,5.86084661,27.13425051,252.4609375,0.0,10.1638422,0,22.26098729,0.99983162,True,51.52839623,5.86535706,165.78710079,209.55451965,20.72408104,12.84715176,2,-28.20593262,0.93554103,False,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710663,active,2436500000.0,ISM 2.4 GHz,1601464385149123.0,1601465172355354.0,64.0,13.0,2,698271.7484331583,5711433.688037052,698461.6118691042,5711504.693600249,698474.4967273469,5711513.811876327,698749.9941459522,5712479.546707115,2,1
1601381876,Scenario_1_1,51.52062,5.861355,39.9,4.39,0.0,0.0,0.0,0.0,51.52053022,5.86146658,25.49686001,245.02958679,0.0,4.50614262,0,25.01248362,0.99999714,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710660,active,2406500000.0,ISM 2.4 GHz,1601392161270569.0,1601392379504705.0,55.0,2.0,1,698506.2816218019,5711604.097457561,0.0,0.0,698514.4116071785,5711594.418322991,0.0,0.0,2,1
1601387740,Scenario_1_2_b,51.519331,5.857848,14.8,2.8,0.0,0.0,0.0,0.0,51.51930717,5.85799075,26.37456466,123.14530945,0.0,2.79775429,0,4.54475442,0.9961251,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698268.6298557859,5711451.271186861,0.0,0.0,698278.6350996611,5711449.008661248,0.0,0.0,3,1
1601457217,Scenario_2_2,51.520569,5.860097,40.1,13.79,51.519221,5.858118,35.0,10.54,51.52065948,5.86027859,18.48910253,41.98612213,0.0,14.32217884,1,24.17354226,0.96388704,True,51.52777734,5.86310197,86.98544864,354.04733276,26.50641251,3.03058648,2,-27.81541443,0.92648309,False,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,2,698419.2460822028,5711595.013756986,698287.836095266,5711439.773017189,698431.4480658035,5711605.566174121,698596.2978225787,5712404.610977804,3,1
1601456991,Scenario_2_2,51.521872,5.862098,39.9,0.0,51.520246,5.863383,35.0,9.68,51.52194313,5.8621953,30.56450027,58.86568069,0.0,0.61442715,0,27.59790907,0.98626739,True,51.52221431,5.87014738,38.32466651,141.97288513,-40.70427704,8.9034853,2,-26.82561493,0.90920138,False,20.637091,93.252497,165.0,aircraft,1.0,VOID,DJI OcuSync,281474977710665,active,2406500000.0,ISM 2.4 GHz,1601464905668912.0,1601465522873003.0,73.0,3.0,2,698552.3695196155,5711745.314634693,698648.5757188634,5711568.021063727,698558.8087164983,5711753.487181769,699109.1803521842,5711805.255252017,3,1
1601455313,Scenario_2_1,51.519559,5.863469,40.5,0.1,51.521612,5.860109,39.9,13.93,51.52170996,5.86015937,16.98359956,237.54885864,0.0,13.09210968,0,30.47683251,0.99958664,True,51.51943679,5.87101599,28.40592067,329.12127686,-1.68419588,15.68595409,2,-15.05306244,0.90313917,False,25.948046,30.478923,89.0,aircraft,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,2,698657.5317080979,5711491.872309525,698415.5430403153,5711711.009669964,698418.6107443646,5711722.0377515005,699181.5504373147,5711498.809217008,4,1
1601381902,Scenario_1_1,51.52008,5.859907,39.9,4.44,0.0,0.0,0.0,0.0,51.52002076,5.85995492,20.98128683,245.53050232,0.0,4.07980251,1,24.09616263,0.97940809,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,FHSS,Cheerson Leopard 2,205,active,2440000000.0,ISM 2.4 GHz,1601390540422472.0,1601392402996310.0,61.6,6.4,1,698408.1934959342,5711540.13010602,0.0,0.0,698411.7749412905,5711533.6736427685,0.0,0.0,2,1
1601456247,Scenario_2_1,51.519537,5.858201,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,Void,51.52019809,5.8700442000000015,29.20437845,275.22305298,-1.07738543,15.03301334,2,-30.90873718,0.91802347,False,23.774486,18.737359,115.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,2,698292.2201696687,5711475.131704602,0.0,0.0,0.0,0.0,699110.8216957892,5711580.806406278,4,1
1601456248,Scenario_2_1,51.519538,5.858199,2.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,Void,51.51764727,5.87234504,58.69413084,190.27650452,7.09527445,15.36210251,2,-31.41197205,0.90386176,False,0.0,0.0,0.0,void,1.0,FHSS,Hubsan,76,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464777357709.0,62.6,0.8,2,698292.0770970433,5711475.237465187,0.0,0.0,0.0,0.0,699281.5527083954,5711303.466469281,4,1
1601456533,Scenario_2_2,51.523755,5.864964,40.0,13.86,51.520635,5.865154,16.3,9.01,51.52092866,5.86531832,50.2490657,66.86963654,0.0,8.95820236,1,19.49072052,0.99175864,True,51.5249386,5.8700470000000005,73.41629129,183.09436035,12.45898724,10.84335327,2,-26.86312866,0.93199539,False,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,2,698742.9530763372,5711962.455163137,698769.7221151757,5711616.082326651,698779.8403779794,5711649.178709393,699090.3301211866,5712107.87490465,2,1
1601457594,Scenario_2_2,51.517826,5.855874,39.8,8.42,51.518614,5.855008,35.0,8.13,51.51853449,5.85554746,40.59440552,334.1675415,0.0,0.67612827,0,22.58681283,0.99226969,True,51.51777787,5.87055165,52.70061753,215.76348877,14.38970757,2.21317816,2,-16.4334259,0.86105978,False,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,2,698138.2398506636,5711278.592459531,698074.7483882557,5711363.858867199,698112.5132387101,5711356.479716642,699156.5819182792,5711313.10240032,2,1
1601387085,Scenario_1_4,51.521853,5.864859,14.7,11.91,0.0,0.0,0.0,0.0,51.5216422,5.86515213,48.47464456,66.83537292,0.0,11.84992886,1,19.08890066,0.9997685,True,51.52132597,5.86749543,66.86563207,111.99359131,3.90402842,10.42061329,2,-33.05010605,0.99535859,False,0.0,0.0,0.0,void,1.0,FHSS,"DJI Mavic Mini, MJX R/C Technic",346,active,2440000000.0,ISM 2.4 GHz,1601370481734079.0,1601397586672533.0,0.0,0.0,1,698743.9551962527,5711750.70086517,0.0,0.0,698765.204961247,5711728.060160155,698929.1156013912,5711699.271556894,4,1
1601387321,Scenario_1_4,51.521981,5.865302,30.8,14.08,0.0,0.0,0.0,0.0,51.52176149,5.86560093,51.37938088,62.60817337,0.0,14.17904854,1,22.30410156,0.99693793,True,51.5221454,5.86876297,28.48581350000001,73.67441559,-0.81479371,10.07396317,2,-33.34829712,0.8232584000000001,False,0.0,0.0,0.0,void,1.0,FHSS,DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,347,active,2440000000.0,ISM 2.4 GHz,1601396627478868.0,1601397822645222.0,0.0,0.0,1,698774.1240587666,5711766.136046875,0.0,0.0,698795.8141450719,5711742.542831396,699013.4590907112,5711793.825863465,4,1
1601382006,Scenario_1_1,51.517914,5.854112,40.0,4.44,0.0,0.0,0.0,0.0,51.51806474,5.85396645,51.11604746,245.22662354,0.0,4.6278758,1,18.15926077,0.99999493,True,51.52255246,5.8642507,31.53700612,65.00646210000001,-0.29772276,15.81042385,2,7.57672882,0.98439962,False,26.677082,11.516433,82.0,controller,1.0,VOID,DJI OcuSync,281474977710660,active,2466500000.0,ISM 2.4 GHz,1601392161270569.0,1601392509384984.0,231.0,2.0,1,698015.634663205,5711283.605091557,0.0,0.0,698004.884380994,5711299.970744549,698698.7175168641,5711826.815807399,2,1
1601457048,Scenario_2_2,51.517732,5.855713,39.7,13.51,51.518798,5.855962,35.0,9.84,51.51764959,5.85583549,47.62953972,216.49645996,0.0,13.08108807,0,21.68010401,0.99523282,True,51.5165251,5.87758684,40.73219661,121.8728714,-0.26631483,17.71360207,5,-18.5087471,0.78059787,False,0.0,0.0,0.0,void,0.0,FHSS,UNKNOWN,78,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601465577654731.0,234.2,0.0,2,698127.4799868979,5711267.705193903,698140.1237303731,5711386.900288824,698136.3344751418,5711258.874429316,699650.0659848858,5711192.995335983,3,1
1601381317,Scenario_Parrot_a,51.520678118378704,5.85934037852178,30.21165126677281,11.42981894603648,0.0,0.0,0.0,0.0,51.52067813,5.85947775,13.42975239,242.87553406,0.0,10.65929031,1,18.02775126,0.994111,True,51.52334336,5.86941631,35.85657531,339.68560791,4.00851297,2.43885851,2,-32.02391815,0.7745983000000001,False,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698366.2909282492,5711605.093558373,0.0,0.0,698375.8192186648,5711605.467415242,699053.5481148605,5711928.795755167,1,1
1601381663,Scenario_1_1,51.521558,5.864049,39.8,16.96,0.0,0.0,0.0,0.0,51.52136416,5.86423632,42.12656399,64.30844116,0.0,17.11698151,0,21.08649757,0.83221072,True,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698689.0581552658,5711715.701389108,0.0,0.0,698702.8948723237,5711694.658655867,0.0,0.0,2,1
1601387397,Scenario_1_4,51.519432,5.85843,50.8,13.36,0.0,0.0,0.0,0.0,51.52062279,5.85898498,12.13640176,241.6640625,0.0,20.05169868,0,40.17484552,0.99969637,True,51.5194864,5.85834867,82.87802306,246.21490479,-3.34429336,13.060812,0,-15.93874741,0.98997939,True,28.717437,56.097542,65.0,aircraft,1.0,FHSS,Hubsan,348,active,2440000000.0,ISM 2.4 GHz,1601395367313144.0,1601397898772574.0,71.7,0.7,1,698308.5607401524,5711464.078377578,0.0,0.0,698341.880319365,5711597.978217092,698302.6829828133,5711469.906208721,4,1
1601455213,Scenario_2_1,51.521836,5.868672,39.7,11.95,51.524905,5.869376,35.3,0.14,51.52209758,5.86857868,72.12912681,64.61351776,0.0,12.26929379,1,23.55935398,0.99942511,True,51.5204365,5.87103951,29.1852912,250.17053223,-2.61525321,7.15766716,5,-19.08424377,0.93031085,False,16.991587,86.988242,251.0,aircraft,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,2,699008.4989031714,5711759.1785278125,699043.9393487002,5712102.312858851,699000.8853890402,5711788.007696779,699178.8181637945,5711610.02327837,3,1
